year,sex,age_band,node_id,n,pgpzh75,premature,valid_age_n,age_sum
2016,M,15_49,d|T17,9,323.0,9,9,352.0
2016,M,15_49,d|T29,8,331.0,8,8,269.0
2016,M,15_49,d|T40,6,227.0,6,6,223.0
2016,M,15_49,d|T42,7,270.0,7,7,255.0
2016,M,15_49,d|T50,1,27.0,1,1,48.0
2016,M,15_49,d|T51,44,1679.0,44,44,1621.0
2016,M,15_49,d|T58,11,378.0,11,11,447.0
2016,M,15_49,d|T59,2,100.0,2,2,50.0
2016,M,15_49,d|T65,17,708.0,17,17,567.0
2016,M,15_49,d|T68,9,319.0,9,9,356.0
2016,M,15_49,d|T70,2,85.0,2,2,65.0
2016,M,15_49,d|T71,88,3555.0,88,88,3045.0
2016,M,15_49,d|T75,19,730.0,19,19,695.0
2016,M,15_49,d|T90,1,41.0,1,1,34.0
2016,M,50_69,d|A15,6,105.0,6,6,345.0
2016,M,50_69,d|A16,2,34.0,2,2,116.0
2016,M,50_69,d|A19,1,22.0,1,1,53.0
2016,M,50_69,d|B18,1,22.0,1,1,53.0
2016,M,50_69,d|B20,3,63.0,3,3,162.0
2016,M,50_69,d|B22,1,6.0,1,1,69.0
2016,M,50_69,d|C00,1,9.0,1,1,66.0
2016,M,50_69,d|C01,4,44.0,4,4,256.0
2016,M,50_69,d|C02,4,54.0,4,4,246.0
2016,M,50_69,d|C04,5,82.0,5,5,293.0
2016,M,50_69,d|C06,1,12.0,1,1,63.0
2016,M,50_69,d|C07,2,23.0,2,2,127.0
2016,M,50_69,d|C08,2,15.0,2,2,135.0
2016,M,50_69,d|C10,8,95.0,8,8,505.0
2016,M,50_69,d|C13,4,63.0,4,4,237.0
2016,M,50_69,d|C14,1,11.0,1,1,64.0
2016,M,50_69,d|C15,26,352.0,26,26,1598.0
2016,M,50_69,d|C16,42,511.0,42,42,2639.0
2016,M,50_69,d|C17,1,16.0,1,1,59.0
2016,M,50_69,d|C18,20,267.0,20,20,1233.0
2016,M,50_69,d|C19,1,9.0,1,1,66.0
2016,M,50_69,d|C20,6,82.0,6,6,368.0
2016,M,50_69,d|C21,1,17.0,1,1,58.0
2016,M,50_69,d|C22,27,414.0,27,27,1611.0
2016,M,50_69,d|C24,1,18.0,1,1,57.0
2016,M,50_69,d|C25,25,333.0,25,25,1542.0
2016,M,50_69,d|C31,1,23.0,1,1,52.0
2016,M,50_69,d|C32,24,350.0,24,24,1450.0
2016,M,50_69,d|C34,129,1757.0,129,129,7918.0
2016,M,50_69,d|C38,1,12.0,1,1,63.0
2016,M,50_69,d|C39,1,16.0,1,1,59.0
2016,M,50_69,d|C40,1,21.0,1,1,54.0
2016,M,50_69,d|C41,2,23.0,2,2,127.0
2016,M,50_69,d|C43,5,68.0,5,5,307.0
2016,M,50_69,d|C44,3,32.0,3,3,193.0
2016,M,50_69,d|C49,1,11.0,1,1,64.0
2016,M,50_69,d|C61,16,199.0,16,16,1001.0
2016,M,50_69,d|C64,13,179.0,13,13,796.0
2016,M,50_69,d|C67,21,256.0,21,21,1319.0
2016,M,50_69,d|C70,1,6.0,1,1,69.0
2016,M,50_69,d|C71,4,54.0,4,4,246.0
2016,M,50_69,d|C74,1,6.0,1,1,69.0
2016,M,50_69,d|C77,1,18.0,1,1,57.0
2016,M,50_69,d|C80,5,58.0,5,5,317.0
2016,M,50_69,d|C83,5,82.0,5,5,293.0
2016,M,50_69,d|C85,1,7.0,1,1,68.0
2016,M,50_69,d|C90,2,46.0,2,2,104.0
2016,M,50_69,d|C91,1,21.0,1,1,54.0
2016,M,50_69,d|C92,1,17.0,1,1,58.0
2016,M,50_69,d|C94,1,17.0,1,1,58.0
2016,M,50_69,d|D13,1,6.0,1,1,69.0
2016,M,50_69,d|D45,1,11.0,1,1,64.0
2016,M,50_69,d|D46,1,23.0,1,1,52.0
2016,M,50_69,d|E10,4,64.0,4,4,236.0
2016,M,50_69,d|E11,14,212.0,14,14,838.0
2016,M,50_69,d|E51,1,6.0,1,1,69.0
2016,M,50_69,d|E66,1,13.0,1,1,62.0
2016,M,50_69,d|F01,2,15.0,2,2,135.0
2016,M,50_69,d|F10,1,21.0,1,1,54.0
2016,M,50_69,d|G12,1,20.0,1,1,55.0
2016,M,50_69,d|G20,1,16.0,1,1,59.0
2016,M,50_69,d|G30,2,14.0,2,2,136.0
2016,M,50_69,d|G31,4,45.0,4,4,255.0
2016,M,50_69,d|G35,1,12.0,1,1,63.0
2016,M,50_69,d|G40,1,15.0,1,1,60.0
2016,M,50_69,d|G91,1,21.0,1,1,54.0
2016,M,50_69,d|G93,1,7.0,1,1,68.0
2016,M,50_69,d|I05,1,8.0,1,1,67.0
2016,M,50_69,d|I11,8,126.0,8,8,474.0
2016,M,50_69,d|I13,1,12.0,1,1,63.0
2016,M,50_69,d|I21,110,1474.0,110,110,6776.0
2016,M,50_69,d|I22,36,512.0,36,36,2188.0
2016,M,50_69,d|I24,127,1929.0,127,127,7596.0
2016,M,50_69,d|I25,187,2337.0,187,187,11688.0
2016,M,50_69,d|I26,1,6.0,1,1,69.0
2016,M,50_69,d|I30,1,14.0,1,1,61.0
2016,M,50_69,d|I33,2,30.0,2,2,120.0
2016,M,50_69,d|I35,1,7.0,1,1,68.0
2016,M,50_69,d|I42,47,703.0,47,47,2822.0
2016,M,50_69,d|I51,1,7.0,1,1,68.0
2016,M,50_69,d|I60,8,137.0,8,8,463.0
2016,M,50_69,d|I61,70,1216.0,70,70,4034.0
2016,M,50_69,d|I62,3,49.0,3,3,176.0
2016,M,50_69,d|I63,98,1222.0,98,98,6128.0
2016,M,50_69,d|I64,1,11.0,1,1,64.0
2016,M,50_69,d|I66,2,24.0,2,2,126.0
2016,M,50_69,d|I67,20,223.0,20,20,1277.0
2016,M,50_69,d|I69,17,223.0,17,17,1052.0
2016,M,50_69,d|I70,20,249.0,20,20,1251.0
2016,M,50_69,d|I71,14,172.0,14,14,878.0
2016,M,50_69,d|I74,1,7.0,1,1,68.0
2016,M,50_69,d|I80,3,31.0,3,3,194.0
2016,M,50_69,d|I83,2,26.0,2,2,124.0
2016,M,50_69,d|I85,1,7.0,1,1,68.0
2016,M,50_69,d|J09,2,35.0,2,2,115.0
2016,M,50_69,d|J18,99,1473.0,99,99,5952.0
2016,M,50_69,d|J39,1,12.0,1,1,63.0
2016,M,50_69,d|J44,17,239.0,17,17,1036.0
2016,M,50_69,d|J45,1,16.0,1,1,59.0
2016,M,50_69,d|J85,10,182.0,10,10,568.0
2016,M,50_69,d|J86,2,20.0,2,2,130.0
2016,M,50_69,d|J94,1,15.0,1,1,60.0
2016,M,50_69,d|K12,1,17.0,1,1,58.0
2016,M,50_69,d|K22,3,44.0,3,3,181.0
2016,M,50_69,d|K25,11,158.0,11,11,667.0
2016,M,50_69,d|K26,4,55.0,4,4,245.0
2016,M,50_69,d|K29,2,40.0,2,2,110.0
2016,M,50_69,d|K51,2,34.0,2,2,116.0
2016,M,50_69,d|K55,8,111.0,8,8,489.0
2016,M,50_69,d|K56,4,75.0,4,4,225.0
2016,M,50_69,d|K61,1,12.0,1,1,63.0
2016,M,50_69,d|K63,1,15.0,1,1,60.0
2016,M,50_69,d|K70,13,208.0,13,13,767.0
2016,M,50_69,d|K71,1,11.0,1,1,64.0
2016,M,50_69,d|K72,1,18.0,1,1,57.0
2016,M,50_69,d|K73,1,14.0,1,1,61.0
2016,M,50_69,d|K74,52,810.0,52,52,3090.0
2016,M,50_69,d|K75,1,8.0,1,1,67.0
2016,M,50_69,d|K76,37,647.0,37,37,2128.0
2016,M,50_69,d|K80,1,10.0,1,1,65.0
2016,M,50_69,d|K81,1,6.0,1,1,69.0
2016,M,50_69,d|K85,13,171.0,13,13,804.0
2016,M,50_69,d|K86,7,121.0,7,7,404.0
2016,M,50_69,d|L03,1,10.0,1,1,65.0
2016,M,50_69,d|M06,1,11.0,1,1,64.0
2016,M,50_69,d|M10,1,19.0,1,1,56.0
2016,M,50_69,d|N01,1,10.0,1,1,65.0
2016,M,50_69,d|N03,5,43.0,5,5,332.0
2016,M,50_69,d|N10,1,11.0,1,1,64.0
2016,M,50_69,d|N11,6,75.0,6,6,375.0
2016,M,50_69,d|N13,1,16.0,1,1,59.0
2016,M,50_69,d|N15,3,44.0,3,3,181.0
2016,M,50_69,d|N18,5,77.0,5,5,298.0
2016,M,50_69,d|N20,2,34.0,2,2,116.0
2016,M,50_69,d|N30,1,8.0,1,1,67.0
2016,M,50_69,d|Q61,1,9.0,1,1,66.0
2016,M,50_69,d|Q87,1,7.0,1,1,68.0
2016,M,50_69,d|R99,74,1198.0,74,74,4352.0
2016,M,50_69,d|S02,23,435.0,23,23,1290.0
2016,M,50_69,d|S06,11,176.0,11,11,649.0
2016,M,50_69,d|S09,1,23.0,1,1,52.0
2016,M,50_69,d|S13,1,23.0,1,1,52.0
2016,M,50_69,d|S14,1,8.0,1,1,67.0
2016,M,50_69,d|S21,1,14.0,1,1,61.0
2016,M,50_69,d|S22,1,20.0,1,1,55.0
2016,M,50_69,d|S25,4,70.0,4,4,230.0
2016,M,50_69,d|S26,2,42.0,2,2,108.0
2016,M,50_69,d|S27,3,58.0,3,3,167.0
2016,M,50_69,d|S29,1,20.0,1,1,55.0
2016,M,50_69,d|S31,2,41.0,2,2,109.0
2016,M,50_69,d|S35,1,10.0,1,1,65.0
2016,M,50_69,d|S36,6,119.0,6,6,331.0
2016,M,50_69,d|S45,1,18.0,1,1,57.0
2016,M,50_69,d|S55,1,19.0,1,1,56.0
2016,M,50_69,d|S72,1,14.0,1,1,61.0
2016,M,50_69,d|S75,1,13.0,1,1,62.0
2016,M,50_69,d|T01,1,17.0,1,1,58.0
2016,M,50_69,d|T05,1,16.0,1,1,59.0
2016,M,50_69,d|T06,11,212.0,11,11,613.0
2016,M,50_69,d|T17,5,55.0,5,5,320.0
2016,M,50_69,d|T29,3,61.0,3,3,164.0
2016,M,50_69,d|T35,1,17.0,1,1,58.0
2016,M,50_69,d|T45,1,15.0,1,1,60.0
2016,M,50_69,d|T51,27,491.0,27,27,1534.0
2016,M,50_69,d|T52,1,19.0,1,1,56.0
2016,M,50_69,d|T54,1,22.0,1,1,53.0
2016,M,50_69,d|T58,17,296.0,17,17,979.0
2016,M,50_69,d|T59,1,20.0,1,1,55.0
2016,M,50_69,d|T65,1,22.0,1,1,53.0
2016,M,50_69,d|T68,15,235.0,15,15,890.0
2016,M,50_69,d|T71,29,454.0,29,29,1721.0
2016,M,50_69,d|T75,16,278.0,16,16,922.0
2016,M,50_69,d|T81,1,21.0,1,1,54.0
2016,M,5_14,d|G80,1,61.0,1,1,14.0
2016,M,5_14,d|G93,1,67.0,1,1,8.0
2016,M,5_14,d|J18,1,64.0,1,1,11.0
2016,M,5_14,d|Q43,1,67.0,1,1,8.0
2016,M,5_14,d|S02,2,126.0,2,2,24.0
2016,M,5_14,d|T59,1,62.0,1,1,13.0
2016,M,5_14,d|T65,1,61.0,1,1,14.0
2016,M,5_14,d|T75,2,123.0,2,2,27.0
2016,M,70P,d|A15,1,0.0,0,1,84.0
2016,M,70P,d|A16,1,0.0,0,1,86.0
2016,M,70P,d|A46,1,4.0,1,1,71.0
2016,M,70P,d|C00,1,0.0,0,1,88.0
2016,M,70P,d|C02,2,1.0,1,2,151.0
2016,M,70P,d|C10,1,0.0,0,1,77.0
2016,M,70P,d|C15,6,10.0,4,6,445.0
2016,M,70P,d|C16,23,17.0,6,23,1777.0
2016,M,70P,d|C17,1,4.0,1,1,71.0
2016,M,70P,d|C18,10,8.0,2,10,787.0
2016,M,70P,d|C19,1,1.0,1,1,74.0
2016,M,70P,d|C20,2,1.0,1,2,152.0
2016,M,70P,d|C21,1,0.0,0,1,77.0
2016,M,70P,d|C22,9,7.0,2,9,701.0
2016,M,70P,d|C23,1,0.0,0,1,78.0
2016,M,70P,d|C25,11,3.0,3,11,842.0
2016,M,70P,d|C26,1,0.0,0,1,76.0
2016,M,70P,d|C32,3,8.0,2,3,226.0
2016,M,70P,d|C33,2,1.0,1,2,154.0
2016,M,70P,d|C34,48,45.0,13,48,3716.0
2016,M,70P,d|C38,1,3.0,1,1,72.0
2016,M,70P,d|C43,4,6.0,2,4,302.0
2016,M,70P,d|C45,1,0.0,0,1,87.0
2016,M,70P,d|C61,20,20.0,7,20,1531.0
2016,M,70P,d|C64,5,0.0,0,5,401.0
2016,M,70P,d|C67,4,0.0,0,4,315.0
2016,M,70P,d|C71,2,3.0,1,2,150.0
2016,M,70P,d|C74,1,5.0,1,1,70.0
2016,M,70P,d|C76,1,0.0,0,1,85.0
2016,M,70P,d|C83,1,4.0,1,1,71.0
2016,M,70P,d|C85,1,0.0,0,1,88.0
2016,M,70P,d|C90,1,5.0,1,1,70.0
2016,M,70P,d|C91,1,0.0,0,1,81.0
2016,M,70P,d|C92,2,0.0,0,2,155.0
2016,M,70P,d|C94,1,1.0,1,1,74.0
2016,M,70P,d|C95,1,4.0,1,1,71.0
2016,M,70P,d|C97,2,0.0,0,2,156.0
2016,M,70P,d|D13,1,0.0,0,1,84.0
2016,M,70P,d|D42,1,0.0,0,1,82.0
2016,M,70P,d|D43,1,0.0,0,1,78.0
2016,M,70P,d|E10,1,4.0,1,1,71.0
2016,M,70P,d|E11,8,13.0,3,8,608.0
2016,M,70P,d|F01,3,0.0,0,3,235.0
2016,M,70P,d|G00,2,1.0,1,2,153.0
2016,M,70P,d|G06,1,0.0,0,1,79.0
2016,M,70P,d|G20,1,1.0,1,1,74.0
2016,M,70P,d|G31,1,0.0,0,1,80.0
2016,M,70P,d|G91,1,0.0,0,1,85.0
2016,M,70P,d|G93,3,5.0,1,3,225.0
2016,M,70P,d|I11,5,7.0,2,5,393.0
2016,M,70P,d|I13,2,0.0,0,2,150.0
2016,M,70P,d|I21,36,38.0,12,36,2765.0
2016,M,70P,d|I22,13,16.0,4,13,1010.0
2016,M,70P,d|I24,29,53.0,16,29,2168.0
2016,M,70P,d|I25,208,146.0,49,208,16502.0
2016,M,70P,d|I30,3,5.0,1,3,239.0
2016,M,70P,d|I35,3,0.0,0,3,249.0
2016,M,70P,d|I42,18,26.0,9,18,1369.0
2016,M,70P,d|I48,1,0.0,0,1,86.0
2016,M,70P,d|I60,4,0.0,0,4,316.0
2016,M,70P,d|I61,9,14.0,6,9,680.0
2016,M,70P,d|I62,1,0.0,0,1,75.0
2016,M,70P,d|I63,56,47.0,15,56,4334.0
2016,M,70P,d|I64,1,1.0,1,1,74.0
2016,M,70P,d|I67,22,8.0,2,22,1763.0
2016,M,70P,d|I69,7,1.0,1,7,561.0
2016,M,70P,d|I70,10,15.0,4,10,763.0
2016,M,70P,d|I71,2,7.0,2,2,143.0
2016,M,70P,d|I80,5,0.0,0,5,392.0
2016,M,70P,d|I82,1,0.0,0,1,84.0
2016,M,70P,d|J18,51,32.0,13,51,4036.0
2016,M,70P,d|J44,31,26.0,11,31,2406.0
2016,M,70P,d|J85,5,0.0,0,5,399.0
2016,M,70P,d|J86,1,0.0,0,1,80.0
2016,M,70P,d|K13,1,1.0,1,1,74.0
2016,M,70P,d|K25,2,2.0,1,2,151.0
2016,M,70P,d|K26,1,0.0,0,1,91.0
2016,M,70P,d|K29,1,1.0,1,1,74.0
2016,M,70P,d|K55,8,2.0,1,8,644.0
2016,M,70P,d|K70,3,13.0,3,3,212.0
2016,M,70P,d|K73,1,0.0,0,1,76.0
2016,M,70P,d|K74,11,8.0,3,11,837.0
2016,M,70P,d|K76,4,4.0,1,4,298.0
2016,M,70P,d|K80,2,5.0,2,2,145.0
2016,M,70P,d|K85,2,1.0,1,2,154.0
2016,M,70P,d|K86,1,0.0,0,1,82.0
2016,M,70P,d|L03,1,0.0,0,1,89.0
2016,M,70P,d|M46,1,1.0,1,1,74.0
2016,M,70P,d|N03,1,0.0,0,1,83.0
2016,M,70P,d|N10,2,5.0,1,2,149.0
2016,M,70P,d|N13,1,1.0,1,1,74.0
2016,M,70P,d|N15,1,0.0,0,1,84.0
2016,M,70P,d|N18,6,5.0,1,6,479.0
2016,M,70P,d|N20,3,4.0,1,3,225.0
2016,M,70P,d|N28,2,5.0,1,2,157.0
2016,M,70P,d|N30,1,0.0,0,1,77.0
2016,M,70P,d|N39,1,0.0,0,1,77.0
2016,M,70P,d|N40,3,0.0,0,3,236.0
2016,M,70P,d|Q23,1,5.0,1,1,70.0
2016,M,70P,d|Q61,1,0.0,0,1,91.0
2016,M,70P,d|R99,11,5.0,3,11,844.0
2016,M,70P,d|S02,3,10.0,2,3,215.0
2016,M,70P,d|S06,2,6.0,2,2,144.0
2016,M,70P,d|S07,1,5.0,1,1,70.0
2016,M,70P,d|S21,1,0.0,0,1,80.0
2016,M,70P,d|S22,2,0.0,0,2,153.0
2016,M,70P,d|S27,1,0.0,0,1,76.0
2016,M,70P,d|S72,1,0.0,0,1,89.0
2016,M,70P,d|T06,4,0.0,0,4,323.0
2016,M,70P,d|T17,5,0.0,0,5,405.0
2016,M,70P,d|T51,1,4.0,1,1,71.0
2016,M,70P,d|T58,1,0.0,0,1,75.0
2016,M,70P,d|T65,1,0.0,0,1,77.0
2016,M,70P,d|T68,2,0.0,0,2,158.0
2016,M,70P,d|T71,3,10.0,3,3,215.0
2016,M,70P,d|T75,1,1.0,1,1,74.0
2016,M,UNK,d|R99,3,0.0,0,0,0.0
2016,M,UNK,d|S27,1,0.0,0,0,0.0
2016,M,UNK,d|T68,1,0.0,0,0,0.0
2016,M,UNK,d|T98,1,0.0,0,0,0.0
2017,F,0_4,d|A04,2,150.0,2,2,0.0
2017,F,0_4,d|P23,1,75.0,1,1,0.0
2017,F,0_4,d|P27,1,75.0,1,1,0.0
2017,F,0_4,d|P36,2,150.0,2,2,0.0
2017,F,0_4,d|P53,1,75.0,1,1,0.0
2017,F,0_4,d|P77,1,75.0,1,1,0.0
2017,F,0_4,d|Q89,3,223.0,3,3,2.0
2017,F,0_4,d|R95,2,150.0,2,2,0.0
2017,F,0_4,d|T06,1,71.0,1,1,4.0
2017,F,0_4,d|T75,1,71.0,1,1,4.0
2017,F,15_49,d|A15,7,268.0,7,7,257.0
2017,F,15_49,d|A46,1,36.0,1,1,39.0
2017,F,15_49,d|B18,3,110.0,3,3,115.0
2017,F,15_49,d|B20,3,104.0,3,3,121.0
2017,F,15_49,d|B22,1,45.0,1,1,30.0
2017,F,15_49,d|B24,1,42.0,1,1,33.0
2017,F,15_49,d|B91,1,44.0,1,1,31.0
2017,F,15_49,d|C16,3,94.0,3,3,131.0
2017,F,15_49,d|C18,1,39.0,1,1,36.0
2017,F,15_49,d|C22,1,26.0,1,1,49.0
2017,F,15_49,d|C25,2,63.0,2,2,87.0
2017,F,15_49,d|C34,2,72.0,2,2,78.0
2017,F,15_49,d|C50,9,292.0,9,9,383.0
2017,F,15_49,d|C53,9,306.0,9,9,369.0
2017,F,15_49,d|C54,1,28.0,1,1,47.0
2017,F,15_49,d|C56,4,117.0,4,4,183.0
2017,F,15_49,d|C57,1,29.0,1,1,46.0
2017,F,15_49,d|C64,1,30.0,1,1,45.0
2017,F,15_49,d|C91,1,29.0,1,1,46.0
2017,F,15_49,d|C92,1,37.0,1,1,38.0
2017,F,15_49,d|C94,1,34.0,1,1,41.0
2017,F,15_49,d|C97,1,29.0,1,1,46.0
2017,F,15_49,d|E05,1,32.0,1,1,43.0
2017,F,15_49,d|E10,1,28.0,1,1,47.0
2017,F,15_49,d|E11,1,35.0,1,1,40.0
2017,F,15_49,d|E14,1,26.0,1,1,49.0
2017,F,15_49,d|F10,6,193.0,6,6,257.0
2017,F,15_49,d|F11,1,34.0,1,1,41.0
2017,F,15_49,d|F79,1,47.0,1,1,28.0
2017,F,15_49,d|G00,1,34.0,1,1,41.0
2017,F,15_49,d|G31,2,55.0,2,2,95.0
2017,F,15_49,d|G35,1,40.0,1,1,35.0
2017,F,15_49,d|G40,1,54.0,1,1,21.0
2017,F,15_49,d|G80,1,59.0,1,1,16.0
2017,F,15_49,d|G93,1,33.0,1,1,42.0
2017,F,15_49,d|I11,1,46.0,1,1,29.0
2017,F,15_49,d|I21,3,96.0,3,3,129.0
2017,F,15_49,d|I24,2,83.0,2,2,67.0
2017,F,15_49,d|I25,1,28.0,1,1,47.0
2017,F,15_49,d|I34,1,47.0,1,1,28.0
2017,F,15_49,d|I38,1,30.0,1,1,45.0
2017,F,15_49,d|I42,2,60.0,2,2,90.0
2017,F,15_49,d|I46,2,64.0,2,2,86.0
2017,F,15_49,d|I60,7,235.0,7,7,290.0
2017,F,15_49,d|I61,9,295.0,9,9,380.0
2017,F,15_49,d|I62,3,98.0,3,3,127.0
2017,F,15_49,d|I63,3,91.0,3,3,134.0
2017,F,15_49,d|I69,1,51.0,1,1,24.0
2017,F,15_49,d|I80,2,64.0,2,2,86.0
2017,F,15_49,d|J18,8,275.0,8,8,325.0
2017,F,15_49,d|J45,1,49.0,1,1,26.0
2017,F,15_49,d|K56,1,34.0,1,1,41.0
2017,F,15_49,d|K70,5,168.0,5,5,207.0
2017,F,15_49,d|K74,15,494.0,15,15,631.0
2017,F,15_49,d|K76,8,265.0,8,8,335.0
2017,F,15_49,d|K85,1,27.0,1,1,48.0
2017,F,15_49,d|M46,1,32.0,1,1,43.0
2017,F,15_49,d|N10,1,29.0,1,1,46.0
2017,F,15_49,d|N12,1,41.0,1,1,34.0
2017,F,15_49,d|N71,1,38.0,1,1,37.0
2017,F,15_49,d|Q45,1,47.0,1,1,28.0
2017,F,15_49,d|Q78,1,28.0,1,1,47.0
2017,F,15_49,d|R99,6,210.0,6,6,240.0
2017,F,15_49,d|S01,1,33.0,1,1,42.0
2017,F,15_49,d|S02,2,88.0,2,2,62.0
2017,F,15_49,d|S06,5,212.0,5,5,163.0
2017,F,15_49,d|S21,1,41.0,1,1,34.0
2017,F,15_49,d|S22,2,66.0,2,2,84.0
2017,F,15_49,d|S25,1,33.0,1,1,42.0
2017,F,15_49,d|S27,2,103.0,2,2,47.0
2017,F,15_49,d|S35,1,36.0,1,1,39.0
2017,F,15_49,d|S36,2,69.0,2,2,81.0
2017,F,15_49,d|T02,2,70.0,2,2,80.0
2017,F,15_49,d|T06,10,433.0,10,10,317.0
2017,F,15_49,d|T17,1,29.0,1,1,46.0
2017,F,15_49,d|T37,1,30.0,1,1,45.0
2017,F,15_49,d|T38,1,38.0,1,1,37.0
2017,F,15_49,d|T40,1,40.0,1,1,35.0
2017,F,15_49,d|T50,1,33.0,1,1,42.0
2017,F,15_49,d|T51,4,133.0,4,4,167.0
2017,F,15_49,d|T58,1,28.0,1,1,47.0
2017,F,15_49,d|T65,2,72.0,2,2,78.0
2017,F,15_49,d|T68,4,150.0,4,4,150.0
2017,F,15_49,d|T71,15,635.0,15,15,490.0
2017,F,15_49,d|T75,1,57.0,1,1,18.0
2017,F,15_49,d|T91,1,26.0,1,1,49.0
2017,F,50_69,d|A04,1,14.0,1,1,61.0
2017,F,50_69,d|A15,3,55.0,3,3,170.0
2017,F,50_69,d|B18,5,89.0,5,5,286.0
2017,F,50_69,d|B20,2,26.0,2,2,124.0
2017,F,50_69,d|C02,2,18.0,2,2,132.0
2017,F,50_69,d|C04,2,30.0,2,2,120.0
2017,F,50_69,d|C10,3,35.0,3,3,190.0
2017,F,50_69,d|C13,2,18.0,2,2,132.0
2017,F,50_69,d|C15,6,111.0,6,6,339.0
2017,F,50_69,d|C16,22,280.0,22,22,1370.0
2017,F,50_69,d|C17,2,26.0,2,2,124.0
2017,F,50_69,d|C18,16,179.0,16,16,1021.0
2017,F,50_69,d|C19,2,36.0,2,2,114.0
2017,F,50_69,d|C20,8,99.0,8,8,501.0
2017,F,50_69,d|C21,2,18.0,2,2,132.0
2017,F,50_69,d|C22,8,138.0,8,8,462.0
2017,F,50_69,d|C23,1,6.0,1,1,69.0
2017,F,50_69,d|C24,2,22.0,2,2,128.0
2017,F,50_69,d|C25,21,262.0,21,21,1313.0
2017,F,50_69,d|C26,1,20.0,1,1,55.0
2017,F,50_69,d|C32,1,24.0,1,1,51.0
2017,F,50_69,d|C34,28,365.0,28,28,1735.0
2017,F,50_69,d|C38,1,23.0,1,1,52.0
2017,F,50_69,d|C41,1,7.0,1,1,68.0
2017,F,50_69,d|C43,3,45.0,3,3,180.0
2017,F,50_69,d|C44,1,21.0,1,1,54.0
2017,F,50_69,d|C45,1,8.0,1,1,67.0
2017,F,50_69,d|C48,2,28.0,2,2,122.0
2017,F,50_69,d|C50,37,549.0,37,37,2226.0
2017,F,50_69,d|C51,2,28.0,2,2,122.0
2017,F,50_69,d|C52,1,13.0,1,1,62.0
2017,F,50_69,d|C53,14,197.0,14,14,853.0
2017,F,50_69,d|C54,12,176.0,12,12,724.0
2017,F,50_69,d|C56,18,219.0,18,18,1131.0
2017,F,50_69,d|C57,2,24.0,2,2,126.0
2017,F,50_69,d|C64,7,76.0,7,7,449.0
2017,F,50_69,d|C67,1,15.0,1,1,60.0
2017,F,50_69,d|C68,1,9.0,1,1,66.0
2017,F,50_69,d|C71,8,113.0,8,8,487.0
2017,F,50_69,d|C76,1,9.0,1,1,66.0
2017,F,50_69,d|C84,1,10.0,1,1,65.0
2017,F,50_69,d|C85,2,44.0,2,2,106.0
2017,F,50_69,d|C90,2,22.0,2,2,128.0
2017,F,50_69,d|C92,1,6.0,1,1,69.0
2017,F,50_69,d|C94,1,20.0,1,1,55.0
2017,F,50_69,d|C95,1,8.0,1,1,67.0
2017,F,50_69,d|C97,2,32.0,2,2,118.0
2017,F,50_69,d|D15,1,25.0,1,1,50.0
2017,F,50_69,d|D25,1,23.0,1,1,52.0
2017,F,50_69,d|D32,1,21.0,1,1,54.0
2017,F,50_69,d|D33,1,15.0,1,1,60.0
2017,F,50_69,d|D37,1,15.0,1,1,60.0
2017,F,50_69,d|D39,1,16.0,1,1,59.0
2017,F,50_69,d|D43,1,21.0,1,1,54.0
2017,F,50_69,d|D48,1,15.0,1,1,60.0
2017,F,50_69,d|D50,1,8.0,1,1,67.0
2017,F,50_69,d|D61,2,33.0,2,2,117.0
2017,F,50_69,d|E05,1,10.0,1,1,65.0
2017,F,50_69,d|E10,3,39.0,3,3,186.0
2017,F,50_69,d|E11,53,564.0,53,53,3411.0
2017,F,50_69,d|E43,1,8.0,1,1,67.0
2017,F,50_69,d|E66,1,9.0,1,1,66.0
2017,F,50_69,d|E68,1,7.0,1,1,68.0
2017,F,50_69,d|F01,8,75.0,8,8,525.0
2017,F,50_69,d|F10,11,181.0,11,11,644.0
2017,F,50_69,d|G00,2,42.0,2,2,108.0
2017,F,50_69,d|G10,1,8.0,1,1,67.0
2017,F,50_69,d|G20,2,17.0,2,2,133.0
2017,F,50_69,d|G30,4,37.0,4,4,263.0
2017,F,50_69,d|G31,23,252.0,23,23,1473.0
2017,F,50_69,d|G35,1,17.0,1,1,58.0
2017,F,50_69,d|G40,2,26.0,2,2,124.0
2017,F,50_69,d|G41,1,25.0,1,1,50.0
2017,F,50_69,d|G62,1,16.0,1,1,59.0
2017,F,50_69,d|G91,1,11.0,1,1,64.0
2017,F,50_69,d|G92,2,27.0,2,2,123.0
2017,F,50_69,d|G93,17,203.0,17,17,1072.0
2017,F,50_69,d|G95,1,6.0,1,1,69.0
2017,F,50_69,d|I05,1,8.0,1,1,67.0
2017,F,50_69,d|I08,1,12.0,1,1,63.0
2017,F,50_69,d|I11,1,7.0,1,1,68.0
2017,F,50_69,d|I13,1,12.0,1,1,63.0
2017,F,50_69,d|I21,15,145.0,15,15,980.0
2017,F,50_69,d|I22,8,100.0,8,8,500.0
2017,F,50_69,d|I24,5,62.0,5,5,313.0
2017,F,50_69,d|I25,42,491.0,42,42,2659.0
2017,F,50_69,d|I27,1,21.0,1,1,54.0
2017,F,50_69,d|I31,1,25.0,1,1,50.0
2017,F,50_69,d|I34,1,13.0,1,1,62.0
